Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Rating,Reviews,Discount Amount,Cluster,PC1,PC2
Women's adidas Originals Falcon Shoes,EH0192,10999,8.794824928014517,40,Adidas ORIGINALS,3.7,14,4399.6,1,-0.0028082517049697886,-0.2548011077940202
Women's adidas Originals Sambarose Shoes,EE7045,7999,8.476371196895983,40,Adidas ORIGINALS,2.5,62,3199.6000000000004,2,0.23740718953371692,0.14573893715502845
Women's adidas Sport Inspired Drogo Shoes,CL7646,2699,7.67786350067821,20,Adidas CORE / NEO,2.8,49,539.8000000000001,0,-0.0779774862908883,0.024031401223165494
Women's adidas Running Hyperon 1.0 Shoes,CL7346,2999,7.783224016336037,20,Adidas CORE / NEO,2.7,37,599.8000000000001,1,-0.12291368309575643,-0.07336672826019291
Women's adidas Originals Deerupt Runner Shoes,EE5777,8999,8.594154232552366,40,Adidas ORIGINALS,2.8,38,3599.6000000000004,1,0.13253027455335276,-0.05779926594960588
WOMEN'S ADIDAS ORIGINALS EQT SUPPORT SOCK PRIMEKNIT SHOES,AQ1210,9999,8.517193191416238,50,Adidas ORIGINALS,2.9,88,4999.5,2,0.46316441651493884,0.3457792407486843
Women's adidas Originals Supercourt Shoes,EF5925,7999,8.630521876723241,30,Adidas ORIGINALS,4.3,98,2399.7,2,0.12325462142570931,0.5033862774557611
Women's adidas Originals POD-S3.1 Shoes,EE7032,11999,8.881836305004146,40,Adidas ORIGINALS,3.6,93,4799.6,2,0.28285635097385337,0.4809677072768595
Women's adidas Originals Stan Smith Shoes,EE7708,7999,8.476371196895983,40,Adidas ORIGINALS,4.1,18,3199.6000000000004,1,0.0036716050514427057,-0.28297092669506885
WOMEN'S ADIDAS ORIGINALS NMD_R1 STLT PRIMEKNIT SHOES,AQ1119,12999,8.779557455883728,50,Adidas ORIGINALS,3.7,23,6499.5,1,0.185254901334808,-0.20420655056883896
WOMEN'S ADIDAS ORIGINALS SWIFT RUN SHOES,F34311,7999,8.294049640102028,50,Adidas ORIGINALS,3.6,59,3999.5,2,0.3342050481303241,0.03135662253865923
Women's adidas Sport Inspired Drogo Shoes,CL7645,2699,7.67786350067821,20,Adidas CORE / NEO,4.6,90,539.8000000000001,0,-0.016525549425603414,0.3618518353295847
Women's adidas Originals Sambarose Zip Shoes,EE5089,8999,8.594154232552366,40,Adidas ORIGINALS,3.7,37,3599.6000000000004,1,0.08618777787805443,-0.0837239567987415
Men's adidas Running Rey Shoes,CL7565,4999,7.824046010856292,50,Adidas CORE / NEO,3.0,47,2499.5,1,0.3422973268890028,-0.1308647281287844
Women's adidas Originals Continental 80 Shoes,G27727,7999,8.294049640102028,50,Adidas ORIGINALS,4.6,46,3999.5,1,0.24009671452960696,-0.10518675564281416
Men's adidas Sport Inspired Blaze Runner Shoes,CL7400,5599,7.937374696163295,50,Adidas CORE / NEO,4.1,68,2799.5,2,0.35933227504023607,0.05276694541442151
Men's adidas Sport Inspired Binafo Shoes,CL7437,5299,7.882314918980268,50,Adidas CORE / NEO,4.4,74,2649.5,2,0.36945658784970553,0.09463230609388157
Men's adidas Running Rey Shoes,CL7563,4999,7.824046010856292,50,Adidas CORE / NEO,3.7,1,2499.5,1,0.14415049976463962,-0.5608361673486779
Men's adidas Running Zeta 1.0 Shoes,CL7460,5999,8.006367567650246,50,Adidas CORE / NEO,2.0,48,2999.5,1,0.3839173447407865,-0.08017435133106376
Men's adidas Running Puaro Shoes,CL7507,4999,7.824046010856292,50,Adidas CORE / NEO,4.8,0,2499.5,1,0.08830624377760005,-0.590508103111034
Men's adidas Swim Stabile Slippers,CM0061,1299,6.659293919683638,40,Adidas CORE / NEO,2.7,14,519.6,1,0.16433756724031018,-0.4769936247897637
Women's adidas Originals Stan Smith Shoes,F34308,7999,8.294049640102028,50,Adidas ORIGINALS,4.0,69,3999.5,2,0.3510473272314651,0.11448302010865813
Men's adidas Running Puaro Shoes,CL7506,4999,7.824046010856292,50,Adidas CORE / NEO,4.7,83,2499.5,2,0.3905772445478464,0.1635188847360251
Women's adidas Running Hyperon 1.0 Shoes,CL7344,2999,7.783224016336037,20,Adidas CORE / NEO,2.0,86,599.8000000000001,2,0.08598688334599375,0.3837909771786325
Men's adidas Originals Yung-1 Shoes,EE5318,10999,8.794824928014517,40,Adidas ORIGINALS,3.5,90,4399.6,2,0.27912157031391066,0.43766488133214126
Men's adidas Running Rey Shoes,CL7564,4999,7.824046010856292,50,Adidas CORE / NEO,4.6,58,2499.5,2,0.30571362989215806,-0.061159711298463815
Men's adidas Sport Inspired Binafo Shoes,CL7439,5299,7.882314918980268,50,Adidas CORE / NEO,4.8,73,2649.5,2,0.34686848945376064,0.0780757275277969
Women's adidas Running Hyperon 1.0 Shoes,CL7345,2999,7.783224016336037,20,Adidas CORE / NEO,2.8,11,599.8000000000001,1,-0.22086363683564839,-0.3108546579475461
Women's adidas Sport Inspired Drogo Shoes,CL7644,2699,7.67786350067821,20,Adidas CORE / NEO,4.6,32,539.8000000000001,3,-0.22443117622842018,-0.1637493115697652
Men's adidas Sport Inspired Binafo Shoes,CL7438,5299,7.882314918980268,50,Adidas CORE / NEO,2.7,78,2649.5,2,0.46455986108935626,0.16273224281483062
Men's adidas Outdoor Hoist 2019 Sandals,CK9843,2799,7.426549072397305,40,Adidas SPORT PERFORMANCE,1.5,47,1119.6000000000001,1,0.2881008741939222,-0.09572798761600915
Women's Originals Continental 80 Shoes,EE8738,8999,8.594154232552366,40,Adidas ORIGINALS,4.4,81,3599.6000000000004,2,0.21065313027530358,0.30189259054932155
Men's adidas Running Furato Shoes,CL7576,5599,7.937374696163295,50,Adidas CORE / NEO,4.0,15,2799.5,1,0.1741004267556016,-0.4256501353300984
Men's adidas Running Stargon 1.0 Shoes,CL7482,4599,7.7406644019172415,50,Adidas CORE / NEO,4.2,98,2299.5,2,0.4726799099071078,0.29912389699745684
Men's adidas Originals Skateboarding Seeley Shoes,EE6129,5999,8.1886891244442,40,Adidas ORIGINALS,4.0,1,2399.6,1,-0.03938677181092887,-0.4769787698518084
Women's adidas Sport Inspired Lite Racer 2.0 Shoes,EG3290,3999,8.294049640102028,0,Adidas CORE / NEO,2.9,51,0.0,0,-0.408595184908557,0.20396107439105787
Men's adidas Running Raddis 1.0 shoes,CL7467,5599,7.937374696163295,50,Adidas CORE / NEO,4.7,57,2799.5,2,0.2913966196079261,-0.05815776546132323
Men's adidas Running Solar Drive Shoes,EF1426,9999,8.517193191416238,50,Adidas SPORT PERFORMANCE,3.2,50,4999.5,2,0.3126977461937572,-0.0042009987276168115
Men's adidas Running Weave Shoes,CL7264,4999,8.006367567650246,40,Adidas CORE / NEO,2.7,80,1999.6000000000001,2,0.3150298242193011,0.24039126902402225
Men's adidas Running Nepton 2.0 Shoes,CL7472,5599,7.937374696163295,50,Adidas CORE / NEO,4.5,75,2799.5,2,0.36542081482398986,0.10870707676548852
Men's adidas Sport Inspired Lyrid Slip-ons,CL7560,4599,7.7406644019172415,50,Adidas CORE / NEO,3.8,90,2299.5,2,0.4630067903508916,0.23412167690674596
Men's adidas Original X_PLR Shoes,EE4574,7599,8.425077902508432,40,Adidas ORIGINALS,4.0,68,3039.6000000000004,2,0.18980522451648246,0.16396303016192387
Men's adidas Running Kyris 4.0 Shoes,CL7445,4299,7.673223121121708,50,Adidas CORE / NEO,4.6,15,2149.5,1,0.15996176288540304,-0.4680470535706
Men's adidas Sport Inspired Quickspike Shoes,CL7404,3999,7.600902459542082,50,Adidas CORE / NEO,3.8,64,1999.5,2,0.37778757417743986,-0.0167897716122708
Men's adidas Running Flank Shoes,CL7515,5299,7.882314918980268,50,Adidas CORE / NEO,3.3,79,2649.5,2,0.4396391629265946,0.16055259681481343
Men's adidas Originals ZX 4000 Shoes,EE4763,7999,8.476371196895983,40,Adidas ORIGINALS,4.1,70,3199.6000000000004,2,0.19006975321948533,0.18825768776641721
Men's adidas Running Supervega Shoes,CL7616,3999,7.783224016336037,40,Adidas CORE / NEO,1.0,68,1599.6000000000001,2,0.3653392495030962,0.13850621350611553
Men's adidas Sport Inspired Factor Shoes,CL7591,4299,7.673223121121708,50,Adidas CORE / NEO,4.4,23,2149.5,1,0.1981401603768433,-0.3918030987402279
Men's adidas Outdoor Elevate 2018 Sandals,CK9831,2799,7.24422751560335,50,Adidas SPORT PERFORMANCE,3.3,70,1399.5,2,0.4448416492834561,0.012388647802093422
Men's adidas Americana Low Shoes,EF2508,6599,8.283999304248526,40,Adidas ORIGINALS,4.9,42,2639.6000000000004,1,0.060203697956772606,-0.10928478323060331
Men's adidas Running Kalus 1.0 Shoes,CL7495,4599,7.7406644019172415,50,Adidas CORE / NEO,3.8,77,2299.5,2,0.4164072533088809,0.11631452329137443
Men's adidas Originals Yung-96 Shoes,EE5592,10999,8.794824928014517,40,Adidas ORIGINALS,4.1,52,4399.6,2,0.11440226102511719,0.0820637744860096
Men's adidas Originals A.R. Trainers,EE5398,7999,8.476371196895983,40,Adidas ORIGINALS,4.5,92,3199.6000000000004,2,0.24992698959017462,0.3801291502121437
Men's adidas Originals FYW S-97 Shoes,EE5304,12999,8.961879012677683,40,Adidas ORIGINALS,4.5,29,5199.6,1,0.008944068594045618,-0.09823679640913141
Men's adidas Originals Yung-96 Shoes,EE7242,7999,8.476371196895983,40,Adidas ORIGINALS,4.5,93,3199.6000000000004,2,0.2535115693626369,0.3891912389517876
Men's adidas Swim Bise Slippers,CM0064,1499,6.620073206530356,50,Adidas CORE / NEO,2.6,24,749.5,1,0.3547893155443455,-0.4410224986356959
Men's adidas Sport Inspired Grand Court Shoes,EE7885,6599,8.283999304248526,40,Adidas CORE / NEO,2.2,1,2639.6000000000004,1,0.041509677994323646,-0.4302426152275308
Men's adidas Swim Salon Slippers,CM0049,1499,6.802394763324311,40,Adidas CORE / NEO,2.4,83,599.6,2,0.4159700073027945,0.16397418329124352
Men's adidas Running Kollide Shoes,CL7548,4799,7.783224016336037,50,Adidas CORE / NEO,3.9,68,2399.5,2,0.37703968997290255,0.03777400134976444
MEN'S ADIDAS OUTDOOR SIKI SHOES,CK1088,5599,7.937374696163295,50,Adidas SPORT PERFORMANCE,3.5,73,2799.5,2,0.4057604518377717,0.10931912385230241
Men's adidas Running Weave Shoes,CL7263,4999,7.824046010856292,50,Adidas CORE / NEO,3.6,50,2499.5,2,0.3245457882711658,-0.11492019664951364
Men's adidas Running Stargon 1.0 Shoes,CL7483,4599,7.7406644019172415,50,Adidas CORE / NEO,5.0,61,2299.5,2,0.3020434210790353,-0.05116236602225116
WOMEN'S ADIDAS SPORT INSPIRED RUN 70S SHOES,F34340,6599,8.101677747454572,50,Adidas CORE / NEO,2.2,35,3299.5,1,0.3231966643866154,-0.1887177994543614
Men's adidas Sport Inspired Factor Shoes,CL7590,4299,7.673223121121708,50,Adidas CORE / NEO,4.4,98,2149.5,2,0.46698364331152015,0.2878535567330693
Men's adidas Outdoor Andorian Shoes,CM0030,4599,7.7406644019172415,50,Adidas SPORT PERFORMANCE,4.0,49,2299.5,1,0.30653726036819356,-0.1411712063318769
Men's adidas Running Raddis 1.0 shoes,CL7468,5599,7.937374696163295,50,Adidas CORE / NEO,1.5,50,2799.5,2,0.4183327101885505,-0.0616364680273051
Women's adidas Sport Inspired Cloudfoam Pure Shoes,EE8076,5599,8.11969625295725,40,Adidas CORE / NEO,2.9,52,2239.6,2,0.19917828042271485,-0.003156803565834476
Men's Outdoor Ediffin II Sandals,CM5955,2999,8.006367567650246,0,Adidas SPORT PERFORMANCE,3.4,91,0.0,0,-0.2715279668801442,0.5287656698138896
MEN'S ADIDAS SWIM ADILETTE CLOUDFOAM PLUS LOGO SLIDES,B44870,2999,8.006367567650246,0,Adidas CORE / NEO,4.7,51,0.0,0,-0.47667259330495704,0.14192502829219872
Men's adidas Running Weave Shoes,CL7265,4999,7.824046010856292,50,Adidas CORE / NEO,2.5,81,2499.5,2,0.48792743743207617,0.18661440130216117
Men's adidas Running Stargon 1.0 Shoes,CL7484,4599,7.7406644019172415,50,Adidas CORE / NEO,3.7,48,2299.5,1,0.31720531956334325,-0.14461242770169033
Men's adidas Sport Inspired Runigma Shoes,CL7537,5999,8.1886891244442,40,Adidas CORE / NEO,3.6,98,2399.6,2,0.32732098474140253,0.40953832772009663
Women's adidas Sport Inspired QT Racer Shoes,EE8088,4599,7.9229859587111955,40,Adidas CORE / NEO,4.2,9,1839.6000000000001,1,-0.006158963970613551,-0.4408157994561304
Men's adidas Running Furato Shoes,CL7577,5599,7.937374696163295,50,Adidas CORE / NEO,1.5,35,2799.5,1,0.3645640136016152,-0.19756779912196448
Men's adidas Swim Ozor III Slippers,CM0058,1299,6.659293919683638,40,Adidas CORE / NEO,4.3,78,519.6,2,0.31773659818397054,0.07300209524168699
Men's adidas Sport Inspired Advantage Base Shoes,EE7698,4999,8.006367567650246,40,Adidas CORE / NEO,1.0,90,1999.6000000000001,2,0.4316405760937258,0.36286373818283496
Men's adidas Outdoor Naha Shoes,CM0009,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,4.8,15,2999.5,1,0.1326015818851503,-0.4316847085243997
Men's adidas Sport Inspired Grand Court Shoes,EE7884,6999,8.34283980427146,40,Adidas CORE / NEO,2.5,2,2799.6000000000004,1,0.02811731233779874,-0.41836913225322886
Men's adidas Running SenseBounce+ Street Shoes,F36922,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,2.7,78,3999.5,2,0.4450699807099449,0.22039891070138612
Unisex adidas Originals Adi-Ease Shoes,DB3114,7599,8.242756345714477,50,Adidas ORIGINALS,1.5,47,3799.5,1,0.39311231482011083,-0.0460864733300701
Women's adidas RunFalcon Shoes,F36217,4999,7.824046010856292,50,Adidas CORE / NEO,4.7,24,2499.5,1,0.17908703797256725,-0.3711443509029687
Women's adidas Sport Inspired Lite Racer RBN Shoes,EE8272,4999,8.006367567650246,40,Adidas CORE / NEO,4.6,35,1999.6000000000001,1,0.06345702099695244,-0.20300155093554953
Men's adidas Running Bound Shoes,CL7538,4999,7.824046010856292,50,Adidas CORE / NEO,3.1,73,2499.5,2,0.4307455213171533,0.10287595664534843
Women's adidas Originals Sleek Zip Shoes,EF0695,7999,8.476371196895983,40,Adidas ORIGINALS,3.8,43,3199.6000000000004,1,0.10753873833061361,-0.05079784083413924
Women's adidas Originals Deerupt Runner Shoes,DB3599,9999,8.517193191416238,50,Adidas ORIGINALS,4.4,35,4999.5,1,0.201918493736374,-0.16261579930159842
Women's adidas Running Cyberg 1.0 Shoes,CL7321,3599,7.67786350067821,40,Adidas CORE / NEO,4.7,53,1439.6000000000001,2,0.1420291422605715,-0.07757397293483237
Women's ADIDAS ORIGINALS FLB_RUNNER SHOES,DB2117,7999,8.294049640102028,50,Adidas ORIGINALS,4.9,83,3999.5,2,0.35847352714310216,0.22448966035418189
Women's adidas Originals Taekwondo Team Shoes,EE4698,6599,8.283999304248526,40,Adidas ORIGINALS,2.8,45,2639.6000000000004,1,0.17072591004744347,-0.042752445422857555
WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,B28166,7999,8.294049640102028,50,Adidas ORIGINALS,4.3,66,3999.5,2,0.326040948946466,0.08167588651989566
Women's adidas Originals Sleek Shoes,DB3259,7599,8.242756345714477,50,Adidas ORIGINALS,4.9,75,3799.5,2,0.3319506401494546,0.1439488478552146
Women's adidas Originals Gazelle Shoes,EE5534,7999,8.476371196895983,40,Adidas ORIGINALS,2.0,94,3199.6000000000004,2,0.37586814053186574,0.4450938891066862
Men's adidas Running Solar Blaze Shoes,EF0811,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,3.3,6,3999.5,1,0.1584749591574311,-0.4433132132926403
Women's adidas Sport Inspired Quickspike Shoes,CK9723,3799,7.549609165154532,50,Adidas CORE / NEO,1.0,65,1899.5,2,0.5174125006594625,0.03939266636254796
Women's adidas Running Cyberg 1.0 Shoes,CL7322,3599,7.67786350067821,40,Adidas CORE / NEO,4.5,36,1439.6000000000001,1,0.09059304544045277,-0.22788223659555934
Women's adidas Originals I-5923 Shoes,CG6021,11999,8.699514748210191,50,Adidas ORIGINALS,2.8,25,5999.5,1,0.23692323782194974,-0.18685154874077378
Women's adidas Originals POD-S3.1 Shoes,CG6188,13999,8.85366542803745,50,Adidas ORIGINALS,3.3,8,6999.5,1,0.1491971187445958,-0.31531684242846264
Women's adidas Originals Sambarose Shoes,BD7685,7999,8.294049640102028,50,Adidas ORIGINALS,3.2,75,3999.5,2,0.4105618431132045,0.1838445321994034
Women's adidas Originals Sleek Shoes,BD7475,7599,8.242756345714477,50,Adidas ORIGINALS,4.3,94,3799.5,2,0.4285629337614633,0.327370268648111
Women's adidas Originals Supercourt Shoes,EF9226,7599,8.425077902508432,40,Adidas ORIGINALS,3.7,57,3039.6000000000004,2,0.16462748598700855,0.06990092139567078
Women's adidas Sport Inspired Questar X BYD Shoes,F34668,6599,8.101677747454572,50,Adidas CORE / NEO,1.0,77,3299.5,2,0.5307595707004822,0.2143733970900072
Women's adidas Sport Inspired Lite Racer Shoes,EE8257,3799,7.731930721948486,40,Adidas CORE / NEO,3.2,26,1519.6000000000001,1,0.11328326297570479,-0.28866228715426534
WOMEN'S ADIDAS ORIGINALS I-5923 SHOES,B37973,11999,8.699514748210191,50,Adidas ORIGINALS,4.1,37,5999.5,1,0.2181767595651795,-0.10246357580097865
Men's Running Nova Flow Shoes,EH1363,5999,8.699514748210191,0,Adidas CORE / NEO,2.4,6,0.0,3,-0.5681796632729373,-0.1465811707133425
Women's adidas Originals Deerupt Runner Shoes,EE5772,8999,8.594154232552366,40,Adidas ORIGINALS,1.5,84,3599.6000000000004,2,0.3591823796129397,0.38341390800994873
Women's adidas Originals Sambarose Shoes,CG6104,7999,8.294049640102028,50,Adidas ORIGINALS,3.1,7,3999.5,1,0.17156129824163485,-0.43050387963977593
Men's adidas Toe Side II Slippers,CM0070,1299,6.659293919683638,40,Adidas CORE / NEO,5.0,99,519.6,2,0.35975661581458546,0.25019060157793876
WOMEN'S ADIDAS ORIGINALS ARKYN PRIMEKNIT SHOES,D96760,11999,8.699514748210191,50,Adidas ORIGINALS,3.4,9,5999.5,1,0.1510646835273281,-0.3430867033147383
Women's adidas Swim Ozor III Slippers,CM0077,1299,6.659293919683638,40,Adidas CORE / NEO,3.5,35,519.6,1,0.20160670521505447,-0.3016787409101219
Women's adidas Swimming Eezay 2019 Slippers,CM0091,1499,6.620073206530356,50,Adidas CORE / NEO,3.0,25,749.5,1,0.3393703766933253,-0.43945489972249263
Men's adidas Running Kollide Shoes,CL7550,4799,7.783224016336037,50,Adidas CORE / NEO,1.0,13,2399.5,1,0.3176633125077219,-0.4063058280889582
Women's adidas Sport Inspired Lite Racer Slip-Ons,F36675,3999,7.783224016336037,40,Adidas CORE / NEO,4.7,45,1599.6000000000001,1,0.1071113674692476,-0.13924585840027243
Women's adidas Sport Inspired Chaos Shoes,EF1065,6599,8.283999304248526,40,Adidas CORE / NEO,3.4,34,2639.6000000000004,1,0.10279025461513364,-0.1536771562986022
Men's Running Nova Flow Shoes,EH1361,5999,8.699514748210191,0,Adidas CORE / NEO,2.2,13,0.0,3,-0.5335858455539595,-0.07939930462261441
Women's adidas Swim Eezay Slippers,CL0243,1299,6.476972362889683,50,Adidas CORE / NEO,5.0,60,649.5,2,0.3797692788171249,-0.16981706064290095
Women's adidas Originals POD-S3.1 Shoes,CG6177,13999,8.85366542803745,50,Adidas ORIGINALS,3.9,91,6999.5,2,0.4182119619237476,0.42559478822232505
Women's adidas Originals Superstar Shoes,FV3288,7999,8.987196820661973,0,Adidas ORIGINALS,2.4,33,0.0,3,-0.48452460903007155,0.13992118229644684
Women's adidas Originals I-5923 Shoes,EE4949,11999,8.881836305004146,40,Adidas ORIGINALS,2.0,39,4799.6,1,0.1653031177548166,0.021592874641848447
Women's adidas ORIGINALS EQT RACING Low Shoes,BB2344,9999,8.294299608857235,60,Adidas ORIGINALS,3.9,34,5999.4,1,0.3849667591042591,-0.23098262994584526
Unisex adidas Originals Skateboarding 3MC Shoes,EE6080,5999,8.006367567650246,50,Adidas ORIGINALS,1.0,67,2999.5,2,0.4995331569762778,0.11074155928827334
Women's adidas Originals Supercourt Shoes,EE6047,7999,8.476371196895983,40,Adidas ORIGINALS,3.6,83,3199.6000000000004,2,0.26042368854084924,0.31543295366483964
Women's adidas Sport Inspired Kaptir X Shoes,EF0078,7599,8.425077902508432,40,Adidas CORE / NEO,2.2,49,3039.6000000000004,2,0.2072140426453694,0.0255085483276718
Women's adidas Originals Continental 80 Shoes,EE5565,7999,8.476371196895983,40,Adidas ORIGINALS,3.2,64,3199.6000000000004,2,0.21132019148754705,0.15074775743804508
Women's adidas Originals Sambarose Shoes,EF4965,7999,8.987196820661973,0,Adidas ORIGINALS,4.0,18,0.0,3,-0.6143073801109374,-0.025988108103975505
WOMEN'S ADIDAS ORIGINALS EQT ADV RACING SHOES,B37090,9999,8.517193191416238,50,Adidas ORIGINALS,4.2,81,4999.5,2,0.3763109225813837,0.2579875276352442
Women's adidas Sport Inspired Yatra Shoes,F36516,4299,7.855544677915663,40,Adidas CORE / NEO,3.5,30,1719.6000000000001,1,0.10617886155834416,-0.24491967407850318
Unisex adidas Originals Adi-Ease Shoes,DB3112,5999,8.006367567650246,50,Adidas ORIGINALS,3.4,64,2999.5,2,0.374758305917995,0.038588354110697054
Men's Running Nova Flow Shoes,EH1366,5999,8.699514748210191,0,Adidas CORE / NEO,4.8,72,0.0,0,-0.44561851003131747,0.4065497471445146
Women's adidas Originals Tubular Shadow Shoes,CG6164,7999,8.294049640102028,50,Adidas ORIGINALS,3.3,87,3999.5,2,0.44882592072688215,0.2907159746185208
Women's adidas Originals I-5923 Shoes,EE4959,11999,8.881836305004146,40,Adidas ORIGINALS,2.7,43,4799.6,1,0.14638527925357142,0.044725872404153044
Women's adidas Running Asweego Shoes,F35567,6999,8.160518247477505,50,Adidas CORE / NEO,2.8,81,3499.5,2,0.45685774952328445,0.22532880943408834
Women's adidas Sport Inspired RunFalcon Shoes,EE8165,5599,8.11969625295725,40,Adidas CORE / NEO,2.9,54,2239.6,2,0.20634743996763955,0.014967373913453486
Women's adidas Originals Forest Grove Shoes,EE5846,6599,8.283999304248526,40,Adidas ORIGINALS,5.0,15,2639.6000000000004,1,-0.041330835555581646,-0.3558348016576005
WOMEN'S ADIDAS ORIGINALS GAZELLE SHOES,B41663,7999,8.294049640102028,50,Adidas ORIGINALS,3.2,30,3999.5,1,0.2492557533523984,-0.223949461084575
Men's adidas Running Erdiga 3.0 Shoes,CK9690,4299,7.673223121121708,50,Adidas CORE / NEO,3.2,73,2149.5,2,0.43437970487040906,0.08378480772129243
Men's adidas Running Duramo 9 Shoes,EE7927,6599,8.101677747454572,50,Adidas CORE / NEO,2.2,27,3299.5,1,0.2945200262069165,-0.26121450937151314
Men's adidas Sport Inspired Nebular 2 Shoes,CK9688,4999,7.824046010856292,50,Adidas CORE / NEO,3.2,43,2499.5,1,0.3184572484874119,-0.17086032800058065
Men's adidas Sport Inspired Binafo Shoes,CK9424,5299,7.882314918980268,50,Adidas CORE / NEO,3.0,49,2649.5,2,0.3463544087203359,-0.10568919800467491
Men's adidas Sport Inspired Blaze Runner Shoes,CK9430,5599,7.937374696163295,50,Adidas CORE / NEO,2.6,80,2799.5,2,0.4736104271478441,0.1896163471393018
Women's adidas Originals Arkyn Shoes,CG6228,11999,8.699514748210191,50,Adidas ORIGINALS,3.1,65,5999.5,2,0.36605378975283215,0.17001113347515412
Women's adidas Originals Deerupt Runner Shoes,DB3600,9999,8.517193191416238,50,Adidas ORIGINALS,2.7,87,4999.5,2,0.4690815960542178,0.34046439692226077
Men's adidas Running 90s Valasion Shoes,EE9892,8999,8.411832675758411,50,Adidas CORE / NEO,3.5,43,4499.5,1,0.27700828995314136,-0.09219038082238262
Men's adidas Sport Inspired Zeta 2.0 Shoes,CL7461,4599,7.7406644019172415,50,Adidas CORE / NEO,2.9,58,2299.5,2,0.39105815453493203,-0.039002560652369234
MEN'S ADIDAS RUNNING PUARO SHOES,CK9678,4999,7.824046010856292,50,Adidas CORE / NEO,1.5,0,2499.5,1,0.24508527242133166,-0.5286785620428979
Men's adidas Running Helkin 3 Shoes,CK9696,4599,7.7406644019172415,50,Adidas CORE / NEO,4.1,94,2299.5,2,0.4630924704731291,0.2647491644954913
Men's adidas Running Helkin 3 Shoes,CK9695,4599,7.7406644019172415,50,Adidas CORE / NEO,2.0,52,2299.5,2,0.41230859280299387,-0.07651249098074131
